Tire_ID,check_point,MappedRCP
KR9530,570,0.0214070796460138
KR9530,600,0.0196460176991101
KR9530,630,0.0196460176991101
KR9530,660,0.0176991150442483
KR9530,690,0.0176991150442483
KR9530,720,0.0176991150442483
KR9530,750,0.0176991150442483
KR9530,780,0.0176991150442483
KR9530,810,0.0176991150442482
KR9530,840,0.0176991150442482
KR9530,870,0.0176991150442482
KR9530,900,0.0176991150442483
KR9530,930,0.0176991150442483
KR9530,960,0.016743362831854
KR9530,990,0.016743362831854
KR9530,1020,0.016743362831854
KR9530,1050,0.0132212389380465
KR9530,1080,0.0132212389380465
KR9530,1110,0.0
KR9530,1140,0.0
KR9530,1170,0.0
KR9530,1200,0.0
KR9530,1230,0.0
KR9530,1260,0.0
KR9530,1290,0.0
KR9530,1320,0.0
KR9530,1350,0.0
KR9530,1380,0.0
KR9530,1410,0.0
KR9530,1440,0.0
KR9530,1470,0.0
KR9530,1500,0.0
KR9530,1530,0.0
KR9530,1560,0.0
KR9530,1590,0.0
KR9530,1620,0.0
KR9530,1650,0.0
KR9530,1680,0.0
KR9530,1710,0.0
KR9530,1740,0.0
KR9530,1770,0.0
KR9530,1800,0.0
KR9530,1830,0.0
KR9530,1860,0.0
KR9530,1890,0.0
KR9530,1920,0.0
KR9530,1950,0.0
KR9530,1980,0.0
AM5022A,0,0.9999999999999988
AM5022A,30,0.9999807696005848
AM5022A,60,0.9999807696005836
AM5022A,90,1.0001401277518318
AM5022A,120,0.9201282842461508
AM5022A,150,0.8004927781174561
AM5022A,180,0.3740824913695542
AM5022A,210,0.0303626828141824
AM5022A,240,0.0
AM5022A,270,0.0
AM5022A,300,0.0
AM5022A,330,0.0
AM5022A,360,0.0
AM5022A,390,0.0
AM5022A,420,0.0
AM5022A,450,0.0
AM5022A,480,0.0
AM5022A,510,0.0
AM5022A,540,0.0
AM5022A,570,0.0
AM5022A,600,0.0
AM5022A,630,0.0
AM5022A,660,0.0
AM5022A,690,0.0
AM5022A,720,0.0
AM5022A,750,0.0
AM5022A,780,0.0
AM5022A,810,0.0
AM5022A,840,0.0
AM5022A,870,0.0
AM5022A,900,0.0
AM5022A,930,0.0
AM5022A,960,0.0
AM5022A,990,0.0
AM5022A,1020,0.0
AM5022A,1050,0.0
AM5022A,1080,0.0
AM5022A,1110,0.0
AM5022A,1140,0.0
AM5022A,1170,0.0
AM5022A,1200,0.0
AM5022A,1230,0.0
AM5022A,1260,0.0
AM5022A,1290,0.0
AM5022A,1320,0.0
AM5022A,1350,0.0
AM5022A,1380,0.0
AM5022A,1410,0.0
AM5022A,1440,0.0
AM5022A,1470,0.0
AM5022A,1500,0.0
AM5022A,1530,0.0
AM5022A,1560,0.0
AM5022A,1590,0.0
AM5022A,1620,0.0
AM5022A,1650,0.0
AM5022A,1680,0.0
AM5022A,1710,0.0
AM5022A,1740,0.0
AM5022A,1770,0.0
AM5022A,1800,0.0
AM5022A,1830,0.0
AM5022A,1860,0.0
AM5022A,1890,0.0
AM5022A,1920,0.0
AM5022A,1950,0.0
AM5022A,1980,0.0
KR10397,0,0.9999999999999992
KR10397,30,0.9999999999999998
KR10397,60,0.9999999999999986
KR10397,90,0.9999999999999986
KR10397,120,0.9999999999999988
KR10397,150,0.9999999999999988
KR10397,180,0.8734439351601717
KR10397,210,0.8734439351601717
KR10397,240,0.8583731755778337
KR10397,270,0.8583731755778337
KR10397,300,0.272842064123665
KR10397,330,0.271795898046288
KR10397,360,0.2694023914698433
KR10397,390,0.1999999999999999
KR10397,420,0.1999999999999999
KR10397,450,0.1999999999999999
KR10397,480,0.1999999999999999
KR10397,510,0.1999999999999999
KR10397,540,0.1999999999999999
KR10397,570,0.2
KR10397,600,0.1999999999999999
KR10397,630,0.1999999999999999
KR10397,660,0.1999999999999999
KR10397,690,0.1999999999999999
KR10397,720,0.0
KR10397,750,0.0
KR10397,780,0.0
KR10397,810,0.0
KR10397,840,0.0
KR10397,870,0.0
KR10397,900,0.0
KR10397,930,0.0
KR10397,960,0.0
KR10397,990,0.0
KR10397,1020,0.0
KR10397,1050,0.0
KR10397,1080,0.0
KR10397,1110,0.0
KR10397,1140,0.0
KR10397,1170,0.0
KR10397,1200,0.0
KR10397,1230,0.0
KR10397,1260,0.0
KR10397,1290,0.0
KR10397,1320,0.0
KR10397,1350,0.0
KR10397,1380,0.0
KR10397,1410,0.0
KR10397,1440,0.0
KR10397,1470,0.0
KR10397,1500,0.0
KR10397,1530,0.0
KR10397,1560,0.0
KR10397,1590,0.0
KR10397,1620,0.0
KR10397,1650,0.0
KR10397,1680,0.0
KR10397,1710,0.0
KR10397,1740,0.0
KR10397,1770,0.0
KR10397,1800,0.0
KR10397,1830,0.0
KR10397,1860,0.0
KR10397,1890,0.0
KR10397,1920,0.0
KR10397,1950,0.0
KR10397,1980,0.0
KR7991,0,0.9999999999999992
KR7991,30,0.9999999999999996
KR7991,60,0.9462301106147164
KR7991,90,0.9462301106147164
KR7991,120,0.9181163240954028
KR7991,150,0.9181163240954028
KR7991,180,0.2631578947368422
KR7991,210,0.2631578947368423
KR7991,240,0.2631578947368423
KR7991,270,0.2631578947368423
KR7991,300,0.2631578947368423
KR7991,330,0.2631578947368423
KR7991,360,0.2631578947368424
KR7991,390,0.2631578947368424
KR7991,420,0.2631578947368424
KR7991,450,0.2631578947368424
KR7991,480,0.2631578947368424
KR7991,510,0.2631578947368423
KR7991,540,0.2631578947368425
KR7991,570,0.1753345302829721
KR7991,600,0.1753345302829721
KR7991,630,0.1322888849049411
KR7991,660,0.1322888849049411
KR7991,690,0.0
KR7991,720,0.0
KR7991,750,0.0
KR7991,780,0.0
KR7991,810,0.0
KR7991,840,0.0
KR7991,870,0.0
KR7991,900,0.0
KR7991,930,0.0
KR7991,960,0.0
KR7991,990,0.0
KR7991,1020,0.0
KR7991,1050,0.0
KR7991,1080,0.0
KR7991,1110,0.0
KR7991,1140,0.0
KR7991,1170,0.0
KR7991,1200,0.0
KR7991,1230,0.0
KR7991,1260,0.0
KR7991,1290,0.0
KR7991,1320,0.0
KR7991,1350,0.0
KR7991,1380,0.0
KR7991,1410,0.0
KR7991,1440,0.0
KR7991,1470,0.0
KR7991,1500,0.0
KR7991,1530,0.0
KR7991,1560,0.0
KR7991,1590,0.0
KR7991,1620,0.0
KR7991,1650,0.0
KR7991,1680,0.0
KR7991,1710,0.0
KR7991,1740,0.0
KR7991,1770,0.0
KR7991,1800,0.0
KR7991,1830,0.0
KR7991,1860,0.0
KR7991,1890,0.0
KR7991,1920,0.0
KR7991,1950,0.0
KR7991,1980,0.0
KR9791,0,0.9999999999999994
KR9791,30,0.9999999999999994
KR9791,60,0.9999999999999994
KR9791,90,0.9999999999999988
KR9791,120,0.9999999999999988
KR9791,150,0.9999999999999996
KR9791,180,0.9999999999999996
KR9791,210,0.9612429013078732
KR9791,240,0.9612429013078732
KR9791,270,0.9612429013078732
KR9791,300,0.950061380809432
KR9791,330,0.950061380809432
KR9791,360,0.7281553398058246
KR9791,390,0.7281553398058246
KR9791,420,0.7281553398058248
KR9791,450,0.7281553398058248
KR9791,480,0.7281553398058248
KR9791,510,0.5757475728159872
KR9791,540,0.5757475728159872
KR9791,570,0.444017652251443
KR9791,600,0.444017652251443
KR9791,630,0.0
KR9791,660,0.0
KR9791,690,0.0
KR9791,720,0.0
KR9791,750,0.0
KR9791,780,0.0
KR9791,810,0.0
KR9791,840,0.0
KR9791,870,0.0
KR9791,900,0.0
KR9791,930,0.0
KR9791,960,0.0
KR9791,990,0.0
KR9791,1020,0.0
KR9791,1050,0.0
KR9791,1080,0.0
KR9791,1110,0.0
KR9791,1140,0.0
KR9791,1170,0.0
KR9791,1200,0.0
KR9791,1230,0.0
KR9791,1260,0.0
KR9791,1290,0.0
KR9791,1320,0.0
KR9791,1350,0.0
KR9791,1380,0.0
KR9791,1410,0.0
KR9791,1440,0.0
KR9791,1470,0.0
KR9791,1500,0.0
KR9791,1530,0.0
KR9791,1560,0.0
KR9791,1590,0.0
KR9791,1620,0.0
KR9791,1650,0.0
KR9791,1680,0.0
KR9791,1710,0.0
KR9791,1740,0.0
KR9791,1770,0.0
KR9791,1800,0.0
KR9791,1830,0.0
KR9791,1860,0.0
KR9791,1890,0.0
KR9791,1920,0.0
KR9791,1950,0.0
KR9791,1980,0.0
GT211A,0,0.9999999999999992
GT211A,30,0.9999999999999996
GT211A,60,0.9999999999999996
GT211A,90,0.891745068714023
GT211A,120,0.891745068714023
GT211A,150,0.852299524107252
GT211A,180,0.852299524107252
GT211A,210,0.4247787610619467
GT211A,240,0.4247787610619467
GT211A,270,0.4247787610619468
GT211A,300,0.4247787610619468
GT211A,330,0.424778761061947
GT211A,360,0.424778761061947
GT211A,390,0.4247787610619472
GT211A,420,0.4247787610619472
GT211A,450,0.3451327433628315
GT211A,480,0.3451327433628315
GT211A,510,0.3451327433628315
GT211A,540,0.3451327433628315
GT211A,570,0.3451327433628315
GT211A,600,0.2389380530973458
GT211A,630,0.2389380530973458
GT211A,660,0.2389380530973459
GT211A,690,0.2389380530973459
GT211A,720,0.2389380530973461
GT211A,750,0.2389380530973461
GT211A,780,0.2389380530973462
GT211A,810,0.2389380530973462
GT211A,840,0.2389380530973459
GT211A,870,0.2389380530973459
GT211A,900,0.238938053097346
GT211A,930,0.238938053097346
GT211A,960,0.2389380530973459
GT211A,990,0.2389380530973459
GT211A,1020,0.238938053097346
GT211A,1050,0.238938053097346
GT211A,1080,0.2389380530973459
GT211A,1110,0.2389380530973459
GT211A,1140,0.238938053097346
GT211A,1170,0.2389380530973459
GT211A,1200,0.2389380530973459
GT211A,1230,0.2389380530973459
GT211A,1260,0.2389380530973459
GT211A,1290,0.238938053097346
GT211A,1320,0.238938053097346
GT211A,1350,0.0
GT211A,1380,0.0
GT211A,1410,0.0
GT211A,1440,0.0
GT211A,1470,0.0
GT211A,1500,0.0
GT211A,1530,0.0
GT211A,1560,0.0
GT211A,1590,0.0
GT211A,1620,0.0
GT211A,1650,0.0
GT211A,1680,0.0
GT211A,1710,0.0
GT211A,1740,0.0
GT211A,1770,0.0
GT211A,1800,0.0
GT211A,1830,0.0
GT211A,1860,0.0
GT211A,1890,0.0
GT211A,1920,0.0
GT211A,1950,0.0
GT211A,1980,0.0
AM375,0,0.9999999999999994
AM375,30,1.0
AM375,60,0.9999999999999996
AM375,90,1.0000000000000004
AM375,120,0.9999999999999988
AM375,150,0.9999999999999996
AM375,180,0.8047570284067336
AM375,210,0.7581191458074165
AM375,240,0.058447633527098
AM375,270,-0.0011420552517103
AM375,300,0.0020379653909584
AM375,330,0.0
AM375,360,0.0
AM375,390,0.0
AM375,420,0.0
AM375,450,0.0
AM375,480,0.0
AM375,510,0.0
AM375,540,0.0
AM375,570,0.0
AM375,600,0.0
AM375,630,0.0
AM375,660,0.0
AM375,690,0.0
AM375,720,0.0
AM375,750,0.0
AM375,780,0.0
AM375,810,0.0
AM375,840,0.0
AM375,870,0.0
AM375,900,0.0
AM375,930,0.0
AM375,960,0.0
AM375,990,0.0
AM375,1020,0.0
AM375,1050,0.0
AM375,1080,0.0
AM375,1110,0.0
AM375,1140,0.0
AM375,1170,0.0
AM375,1200,0.0
AM375,1230,0.0
AM375,1260,0.0
AM375,1290,0.0
AM375,1320,0.0
AM375,1350,0.0
AM375,1380,0.0
AM375,1410,0.0
AM375,1440,0.0
AM375,1470,0.0
AM375,1500,0.0
AM375,1530,0.0
AM375,1560,0.0
AM375,1590,0.0
AM375,1620,0.0
AM375,1650,0.0
AM375,1680,0.0
AM375,1710,0.0
AM375,1740,0.0
AM375,1770,0.0
AM375,1800,0.0
AM375,1830,0.0
AM375,1860,0.0
AM375,1890,0.0
AM375,1920,0.0
AM375,1950,0.0
AM375,1980,0.0
0815W05,0,0.9999999999999992
0815W05,30,0.9999999999999996
0815W05,60,0.9999999999999996
0815W05,90,0.999999999999999
0815W05,120,0.999999999999999
0815W05,150,0.9999999999999996
0815W05,180,0.9999999999999996
0815W05,210,0.7997041322313494
0815W05,240,0.7997041322313494
0815W05,270,0.7898363636363427
0815W05,300,0.7898363636363427
0815W05,330,0.0816090909090847
0815W05,360,0.0816090909090847
0815W05,390,0.0797999999999935
0815W05,420,0.0797999999999935
0815W05,450,0.0727272727272725
0815W05,480,0.0727272727272725
0815W05,510,0.0727272727272725
0815W05,540,0.0727272727272725
0815W05,570,0.0727272727272725
0815W05,600,0.0727272727272725
0815W05,630,0.0727272727272725
0815W05,660,0.0727272727272726
0815W05,690,0.0727272727272726
0815W05,720,0.0727272727272726
0815W05,750,0.0727272727272726
0815W05,780,0.0727272727272726
0815W05,810,0.0727272727272726
0815W05,840,0.0727272727272725
0815W05,870,0.0727272727272725
0815W05,900,0.0727272727272725
0815W05,930,0.0727272727272725
0815W05,960,0.0727272727272725
0815W05,990,0.0727272727272725
0815W05,1020,0.0727272727272726
0815W05,1050,0.0727272727272726
0815W05,1080,0.0727272727272725
0815W05,1110,0.0727272727272725
0815W05,1140,0.0727272727272725
0815W05,1170,0.0727272727272725
0815W05,1200,0.0727272727272725
0815W05,1230,0.0
0815W05,1260,0.0
0815W05,1290,0.0
0815W05,1320,0.0
0815W05,1350,0.0
0815W05,1380,0.0
0815W05,1410,0.0
0815W05,1440,0.0
0815W05,1470,0.0
0815W05,1500,0.0
0815W05,1530,0.0
0815W05,1560,0.0
0815W05,1590,0.0
0815W05,1620,0.0
0815W05,1650,0.0
0815W05,1680,0.0
0815W05,1710,0.0
0815W05,1740,0.0
0815W05,1770,0.0
0815W05,1800,0.0
0815W05,1830,0.0
0815W05,1860,0.0
0815W05,1890,0.0
0815W05,1920,0.0
0815W05,1950,0.0
0815W05,1980,0.0
KR11293,0,0.9999999999999992
KR11293,30,1.0
KR11293,60,1.0
KR11293,90,0.3459699715348099
KR11293,120,0.3459699715348099
KR11293,150,0.2377118919080433
KR11293,180,0.2269689762746606
KR11293,210,0.2269689762746606
KR11293,240,0.0341880341880342
KR11293,270,0.0341880341880342
KR11293,300,0.0341880341880343
KR11293,330,0.0341880341880343
KR11293,360,0.0341880341880343
KR11293,390,0.0341880341880343
KR11293,420,0.0341880341880343
KR11293,450,0.0341880341880343
KR11293,480,0.0341880341880343
KR11293,510,0.0341880341880343
KR11293,540,0.0341880341880343
KR11293,570,0.0341880341880343
KR11293,600,0.0341880341880343
KR11293,630,0.0341880341880343
KR11293,660,0.0164327894327443
KR11293,690,0.0164327894327443
KR11293,720,0.0145773115773135
KR11293,750,0.0102478632478872
KR11293,780,0.0102478632478872
KR11293,810,0.0
KR11293,840,0.0
KR11293,870,0.0
KR11293,900,0.0
KR11293,930,0.0
KR11293,960,0.0
KR11293,990,0.0
KR11293,1020,0.0
KR11293,1050,0.0
KR11293,1080,0.0
KR11293,1110,0.0
KR11293,1140,0.0
KR11293,1170,0.0
KR11293,1200,0.0
KR11293,1230,0.0
KR11293,1260,0.0
KR11293,1290,0.0
KR11293,1320,0.0
KR11293,1350,0.0
KR11293,1380,0.0
KR11293,1410,0.0
KR11293,1440,0.0
KR11293,1470,0.0
KR11293,1500,0.0
KR11293,1530,0.0
KR11293,1560,0.0
KR11293,1590,0.0
KR11293,1620,0.0
KR11293,1650,0.0
KR11293,1680,0.0
KR11293,1710,0.0
KR11293,1740,0.0
KR11293,1770,0.0
KR11293,1800,0.0
KR11293,1830,0.0
KR11293,1860,0.0
KR11293,1890,0.0
KR11293,1920,0.0
KR11293,1950,0.0
KR11293,1980,0.0
AM642,0,0.9999999999999986
AM642,30,0.9999999999999986
AM642,60,0.9999999999999992
AM642,90,0.9999999999999994
AM642,120,0.9845784780322115
AM642,150,0.841977880759049
AM642,180,0.8160674306883486
AM642,210,0.5478871499925524
AM642,240,0.0647013873684939
AM642,270,0.0
AM642,300,0.0
AM642,330,0.0
AM642,360,0.0
AM642,390,0.0
AM642,420,0.0
AM642,450,0.0
AM642,480,0.0
AM642,510,0.0
AM642,540,0.0
AM642,570,0.0
AM642,600,0.0
AM642,630,0.0
AM642,660,0.0
AM642,690,0.0
AM642,720,0.0
AM642,750,0.0
AM642,780,0.0
AM642,810,0.0
AM642,840,0.0
AM642,870,0.0
AM642,900,0.0
AM642,930,0.0
AM642,960,0.0
AM642,990,0.0
AM642,1020,0.0
AM642,1050,0.0
AM642,1080,0.0
AM642,1110,0.0
AM642,1140,0.0
AM642,1170,0.0
AM642,1200,0.0
AM642,1230,0.0
AM642,1260,0.0
AM642,1290,0.0
AM642,1320,0.0
AM642,1350,0.0
AM642,1380,0.0
AM642,1410,0.0
AM642,1440,0.0
AM642,1470,0.0
AM642,1500,0.0
AM642,1530,0.0
AM642,1560,0.0
AM642,1590,0.0
AM642,1620,0.0
AM642,1650,0.0
AM642,1680,0.0
AM642,1710,0.0
AM642,1740,0.0
AM642,1770,0.0
AM642,1800,0.0
AM642,1830,0.0
AM642,1860,0.0
AM642,1890,0.0
AM642,1920,0.0
AM642,1950,0.0
AM642,1980,0.0
KR8775,0,0.999999999999999
KR8775,30,0.9999999999999996
KR8775,60,1.0000592305865357
KR8775,90,1.0000592305865357
KR8775,120,0.9992187437992543
KR8775,150,0.9992187437992543
KR8775,180,0.8402796450658773
KR8775,210,0.8402796450658773
KR8775,240,0.8402796450658777
KR8775,270,0.1512503361118572
KR8775,300,0.1512503361118572
KR8775,330,0.1512503361118573
KR8775,360,0.1512503361118573
KR8775,390,0.1512503361118573
KR8775,420,0.1512503361118573
KR8775,450,0.1512503361118573
KR8775,480,0.1512503361118572
KR8775,510,0.1512503361118572
KR8775,540,0.1512503361118573
KR8775,570,0.1512503361118573
KR8775,600,0.0168055929013164
KR8775,630,0.0168055929013164
KR8775,660,0.0168055929013164
KR8775,690,0.0168055929013165
KR8775,720,0.0168055929013165
KR8775,750,0.0168055929013165
KR8775,780,0.0168055929013165
KR8775,810,0.0168055929013165
KR8775,840,0.0168055929013165
KR8775,870,0.0168055929013165
KR8775,900,0.0168055929013165
KR8775,930,0.0136629470287812
KR8775,960,0.0103186340414179
KR8775,990,0.0103186340414179
KR8775,1020,0.0
KR8775,1050,0.0
KR8775,1080,0.0
KR8775,1110,0.0
KR8775,1140,0.0
KR8775,1170,0.0
KR8775,1200,0.0
KR8775,1230,0.0
KR8775,1260,0.0
KR8775,1290,0.0
KR8775,1320,0.0
KR8775,1350,0.0
KR8775,1380,0.0
KR8775,1410,0.0
KR8775,1440,0.0
KR8775,1470,0.0
KR8775,1500,0.0
KR8775,1530,0.0
KR8775,1560,0.0
KR8775,1590,0.0
KR8775,1620,0.0
KR8775,1650,0.0
KR8775,1680,0.0
KR8775,1710,0.0
KR8775,1740,0.0
KR8775,1770,0.0
KR8775,1800,0.0
KR8775,1830,0.0
KR8775,1860,0.0
KR8775,1890,0.0
KR8775,1920,0.0
KR8775,1950,0.0
KR8775,1980,0.0
KR9591,0,0.9999999999999988
KR9591,30,0.9999999999999992
KR9591,60,0.9999999999999992
KR9591,90,1.0
KR9591,120,0.9548716928927647
KR9591,150,0.9136037963933552
KR9591,180,0.7909090909090902
KR9591,210,0.7909090909090909
KR9591,240,0.4618000000000271
KR9591,270,0.36312231404991
KR9591,300,0.0729288689133259
KR9591,330,0.0560125515537286
KR9591,360,0.0331090909091061
KR9591,390,0.023241322314104
KR9591,420,0.0
KR9591,450,0.0
KR9591,480,0.0
KR9591,510,0.0
KR9591,540,0.0
KR9591,570,0.0
KR9591,600,0.0
KR9591,630,0.0
KR9591,660,0.0
KR9591,690,0.0
KR9591,720,0.0
KR9591,750,0.0
KR9591,780,0.0
KR9591,810,0.0
KR9591,840,0.0
KR9591,870,0.0
KR9591,900,0.0
KR9591,930,0.0
KR9591,960,0.0
KR9591,990,0.0
KR9591,1020,0.0
KR9591,1050,0.0
KR9591,1080,0.0
KR9591,1110,0.0
KR9591,1140,0.0
KR9591,1170,0.0
KR9591,1200,0.0
KR9591,1230,0.0
KR9591,1260,0.0
KR9591,1290,0.0
KR9591,1320,0.0
KR9591,1350,0.0
KR9591,1380,0.0
KR9591,1410,0.0
KR9591,1440,0.0
KR9591,1470,0.0
KR9591,1500,0.0
KR9591,1530,0.0
KR9591,1560,0.0
KR9591,1590,0.0
KR9591,1620,0.0
KR9591,1650,0.0
KR9591,1680,0.0
KR9591,1710,0.0
KR9591,1740,0.0
KR9591,1770,0.0
KR9591,1800,0.0
KR9591,1830,0.0
KR9591,1860,0.0
KR9591,1890,0.0
KR9591,1920,0.0
KR9591,1950,0.0
KR9591,1980,0.0
MK1577A,0,0.9999999999999988
MK1577A,30,0.9999999999999994
MK1577A,60,0.9999999999999994
MK1577A,90,0.9999999999999988
MK1577A,120,0.9999999999999988
MK1577A,150,0.9999999999999996
MK1577A,180,0.9999999999999996
MK1577A,210,0.9999999999999996
MK1577A,240,0.999999999999999
MK1577A,270,0.999999999999999
MK1577A,300,1.0
MK1577A,330,1.0
MK1577A,360,1.0
MK1577A,390,0.9515313268578957
MK1577A,420,0.9515313268578957
MK1577A,450,0.8902350409287291
MK1577A,480,0.8902350409287291
MK1577A,510,0.2183220440478836
MK1577A,540,0.2183220440478836
MK1577A,570,0.2183220440478836
MK1577A,600,0.2161956054140577
MK1577A,630,0.2161956054140577
MK1577A,660,0.2162162162162159
MK1577A,690,0.2162162162162159
MK1577A,720,0.2162162162162161
MK1577A,750,0.216216216216216
MK1577A,780,0.216216216216216
MK1577A,810,0.216216216216216
MK1577A,840,0.216216216216216
MK1577A,870,0.2162162162162161
MK1577A,900,0.2162162162162161
MK1577A,930,0.2162162162162161
MK1577A,960,0.2162162162162161
MK1577A,990,0.2162162162162161
MK1577A,1020,0.2162162162162162
MK1577A,1050,0.2162162162162162
MK1577A,1080,0.216216216216216
MK1577A,1110,0.216216216216216
MK1577A,1140,0.216216216216216
MK1577A,1170,0.2162162162162162
MK1577A,1200,0.2162162162162162
MK1577A,1230,0.0
MK1577A,1260,0.0
MK1577A,1290,0.0
MK1577A,1320,0.0
MK1577A,1350,0.0
MK1577A,1380,0.0
MK1577A,1410,0.0
MK1577A,1440,0.0
MK1577A,1470,0.0
MK1577A,1500,0.0
MK1577A,1530,0.0
MK1577A,1560,0.0
MK1577A,1590,0.0
MK1577A,1620,0.0
MK1577A,1650,0.0
MK1577A,1680,0.0
MK1577A,1710,0.0
MK1577A,1740,0.0
MK1577A,1770,0.0
MK1577A,1800,0.0
MK1577A,1830,0.0
MK1577A,1860,0.0
MK1577A,1890,0.0
MK1577A,1920,0.0
MK1577A,1950,0.0
MK1577A,1980,0.0
KR9814,0,0.9999999999999988
KR9814,30,0.9999999999999992
KR9814,60,0.8694258622570152
KR9814,90,0.8694258622570152
KR9814,120,0.8243448847121809
KR9814,150,0.8243448847121809
KR9814,180,0.2631578947368422
KR9814,210,0.2631578947368422
KR9814,240,0.2631578947368422
KR9814,270,0.2631578947368423
KR9814,300,0.2631578947368423
KR9814,330,0.2631578947368423
KR9814,360,0.2631578947368423
KR9814,390,0.2631578947368422
KR9814,420,0.2631578947368422
KR9814,450,0.2631578947368422
KR9814,480,0.2631578947368423
KR9814,510,0.2631578947368423
KR9814,540,0.2631578947368423
KR9814,570,0.1904999999999319
KR9814,600,0.1904999999999319
KR9814,630,0.1416228070174289
KR9814,660,0.1416228070174289
KR9814,690,0.0
KR9814,720,0.0
KR9814,750,0.0
KR9814,780,0.0
KR9814,810,0.0
KR9814,840,0.0
KR9814,870,0.0
KR9814,900,0.0
KR9814,930,0.0
KR9814,960,0.0
KR9814,990,0.0
KR9814,1020,0.0
KR9814,1050,0.0
KR9814,1080,0.0
KR9814,1110,0.0
KR9814,1140,0.0
KR9814,1170,0.0
KR9814,1200,0.0
KR9814,1230,0.0
KR9814,1260,0.0
KR9814,1290,0.0
KR9814,1320,0.0
KR9814,1350,0.0
KR9814,1380,0.0
KR9814,1410,0.0
KR9814,1440,0.0
KR9814,1470,0.0
KR9814,1500,0.0
KR9814,1530,0.0
KR9814,1560,0.0
KR9814,1590,0.0
KR9814,1620,0.0
KR9814,1650,0.0
KR9814,1680,0.0
KR9814,1710,0.0
KR9814,1740,0.0
KR9814,1770,0.0
KR9814,1800,0.0
KR9814,1830,0.0
KR9814,1860,0.0
KR9814,1890,0.0
KR9814,1920,0.0
KR9814,1950,0.0
KR9814,1980,0.0
MK1532A,0,0.9999999999999988
MK1532A,30,0.999999999999999
MK1532A,60,0.999999999999999
MK1532A,90,0.9999999999999988
MK1532A,120,0.9999999999999992
MK1532A,150,0.9999999999999998
MK1532A,180,0.9999999999999998
MK1532A,210,0.9241093590876917
MK1532A,240,0.9232464186380046
MK1532A,270,0.9184804850758108
MK1532A,300,0.9184804850758108
MK1532A,330,0.2818181818181813
MK1532A,360,0.2818181818181813
MK1532A,390,0.2818181818181813
MK1532A,420,0.2818181818181813
MK1532A,450,0.2818181818181813
MK1532A,480,0.2818181818181812
MK1532A,510,0.2818181818181813
MK1532A,540,0.2818181818181813
MK1532A,570,0.2818181818181809
MK1532A,600,0.2818181818181809
MK1532A,630,0.2818181818181809
MK1532A,660,0.2818181818181809
MK1532A,690,0.0640454545453729
MK1532A,720,0.0597694214874051
MK1532A,750,0.0170090909090483
MK1532A,780,0.0170090909090483
MK1532A,810,0.0
MK1532A,840,0.0
MK1532A,870,0.0
MK1532A,900,0.0
MK1532A,930,0.0
MK1532A,960,0.0
MK1532A,990,0.0
MK1532A,1020,0.0
MK1532A,1050,0.0
MK1532A,1080,0.0
MK1532A,1110,0.0
MK1532A,1140,0.0
MK1532A,1170,0.0
MK1532A,1200,0.0
MK1532A,1230,0.0
MK1532A,1260,0.0
MK1532A,1290,0.0
MK1532A,1320,0.0
MK1532A,1350,0.0
MK1532A,1380,0.0
MK1532A,1410,0.0
MK1532A,1440,0.0
MK1532A,1470,0.0
MK1532A,1500,0.0
MK1532A,1530,0.0
MK1532A,1560,0.0
MK1532A,1590,0.0
MK1532A,1620,0.0
MK1532A,1650,0.0
MK1532A,1680,0.0
MK1532A,1710,0.0
MK1532A,1740,0.0
MK1532A,1770,0.0
MK1532A,1800,0.0
MK1532A,1830,0.0
MK1532A,1860,0.0
MK1532A,1890,0.0
MK1532A,1920,0.0
MK1532A,1950,0.0
MK1532A,1980,0.0
MK1551A,0,0.9999999999999992
MK1551A,30,1.0
MK1551A,60,1.0
MK1551A,90,0.9997150249291158
MK1551A,120,0.9997150249291158
MK1551A,150,0.994211298679419
MK1551A,180,0.994211298679419
MK1551A,210,0.994211298679419
MK1551A,240,0.5883185840707603
MK1551A,270,0.5883185840707603
MK1551A,300,0.4949823008849497
MK1551A,330,0.4949823008849497
MK1551A,360,0.2920353982300892
MK1551A,390,0.2920353982300892
MK1551A,420,0.2920353982300891
MK1551A,450,0.2920353982300893
MK1551A,480,0.2920353982300893
MK1551A,510,0.2714690265486777
MK1551A,540,0.2714690265486777
MK1551A,570,0.2698680611424056
MK1551A,600,0.2698680611424056
MK1551A,630,0.2654867256637169
MK1551A,660,0.2654867256637169
MK1551A,690,0.2654867256637169
MK1551A,720,0.265486725663717
MK1551A,750,0.265486725663717
MK1551A,780,0.2654867256637172
MK1551A,810,0.2654867256637172
MK1551A,840,0.2654867256637174
MK1551A,870,0.2654867256637174
MK1551A,900,0.2654867256637174
MK1551A,930,0.0265486725663724
MK1551A,960,0.0265486725663724
MK1551A,990,0.0265486725663724
MK1551A,1020,0.0265486725663724
MK1551A,1050,0.0265486725663723
MK1551A,1080,0.0265486725663723
MK1551A,1110,0.0265486725663724
MK1551A,1140,0.0265486725663723
MK1551A,1170,0.0265486725663723
MK1551A,1200,0.0
MK1551A,1230,0.0
MK1551A,1260,0.0
MK1551A,1290,0.0
MK1551A,1320,0.0
MK1551A,1350,0.0
MK1551A,1380,0.0
MK1551A,1410,0.0
MK1551A,1440,0.0
MK1551A,1470,0.0
MK1551A,1500,0.0
