Episode,Timestep,Reward
19411,20,-65
19412,10,120
19413,20,-110
19414,20,-125
19415,20,-125
19416,8,140
19417,20,-155
19418,20,-65
19419,20,-185
19420,20,-125
19421,20,-80
19422,20,-140
19423,20,-140
19424,20,-50
19425,11,155
19426,6,130
19427,20,-125
19428,20,-140
19429,15,115
19430,20,-95
19431,14,140
19432,20,-125
19433,20,-200
19434,20,-110
19435,11,95
19436,7,135
19437,20,-170
19438,20,-185
19439,20,-125
19440,20,-125
19441,20,-65
19442,20,-80
19443,19,60
19444,17,35
19445,20,-155
19446,20,-155
19447,20,-125
19448,20,-125
19449,20,-170
19450,20,-50
19451,20,-140
19452,20,-140
19453,20,-140
19454,20,-125
19455,20,-125
19456,20,-65
19457,10,60
19458,20,-80
19459,20,-95
19460,20,-95
19461,20,-80
19462,11,155
19463,20,-35
19464,15,100
19465,20,-65
19466,20,-125
19467,20,-95
19468,20,-140
19469,20,-155
19470,20,-110
19471,20,-110
19472,20,-140
19473,7,135
19474,20,-50
19475,20,-50
19476,20,-50
19477,5,125
19478,8,140
19479,20,-20
19480,20,-110
19481,4,120
19482,20,-95
19483,20,-140
19484,20,-95
19485,12,115
19486,20,-35
19487,20,-65
19488,6,130
19489,20,-95
19490,20,-185
19491,12,130
19492,6,130
19493,20,-65
19494,20,-95
19495,20,-170
19496,20,-155
19497,20,-125
19498,20,-110
19499,20,-65
19500,20,-170
19501,20,-110
19502,8,140
19503,20,-20
19504,20,-125
19505,8,140
19506,3,115
19507,11,140
19508,6,115
19509,20,-110
19510,20,-125
19511,20,-50
19512,20,-95
19513,20,-140
19514,20,-170
19515,10,150
19516,20,-95
19517,20,-35
19518,20,-155
19519,20,-35
19520,20,-80
19521,6,130
19522,20,-110
19523,11,155
19524,20,-170
19525,20,-155
19526,8,140
19527,20,-65
19528,20,-110
19529,20,-80
19530,6,115
19531,20,-125
19532,19,0
19533,20,-155
19534,12,160
19535,18,85
19536,20,-155
19537,20,-170
19538,3,115
19539,20,-65
19540,13,150
19541,7,105
19542,20,-185
19543,20,-170
19544,20,-140
19545,13,165
19546,20,-65
19547,20,-110
19548,3,115
19549,20,-95
19550,4,120
19551,20,-125
19552,20,-140
19553,20,-65
19554,20,-155
19555,20,-95
19556,20,-155
19557,20,-140
19558,20,-65
19559,20,-140
19560,20,-95
19561,20,-80
19562,14,95
19563,20,-80
19564,20,-125
19565,13,120
19566,20,-110
19567,12,115
19568,20,-140
19569,20,-155
19570,13,150
19571,20,-185
19572,20,-65
19573,20,-140
19574,20,-35
19575,20,-140
19576,20,-80
19577,3,115
19578,20,-80
19579,20,-200
19580,4,120
19581,20,-65
19582,11,140
19583,9,130
19584,2,110
19585,20,-110
19586,20,-95
19587,20,-50
19588,20,-65
19589,20,-95
19590,20,-65
19591,14,155
19592,20,-155
19593,20,-155
19594,20,-65
19595,20,-155
19596,20,-95
19597,20,-20
19598,20,-125
19599,20,95
19600,20,-35
19601,20,-50
19602,20,-155
19603,4,120
19604,20,-5
19605,10,135
19606,10,135
19607,20,-50
19608,20,-50
19609,20,-125
19610,20,-110
19611,9,130
19612,20,-35
19613,20,-110
19614,18,115
19615,20,-95
19616,20,-140
19617,20,-50
19618,20,-95
19619,20,-80
19620,20,-35
19621,20,-65
19622,20,-80
19623,20,-125
19624,20,-80
19625,20,-80
19626,20,-35
19627,7,120
19628,4,120
19629,20,-95
19630,8,140
19631,20,-125
19632,20,-65
19633,20,-35
19634,8,140
19635,20,-50
19636,20,-80
19637,20,-155
19638,20,-50
19639,8,140
19640,20,-110
19641,20,-125
19642,20,-140
19643,13,45
19644,20,-50
19645,20,-110
19646,20,-125
19647,20,-125
19648,6,130
19649,6,85
19650,20,-155
19651,20,-125
19652,18,40
19653,13,135
19654,20,-95
19655,20,-65
19656,20,-80
19657,8,140
19658,10,135
19659,20,-140
19660,20,-110
19661,20,-170
19662,20,-185
19663,20,-65
19664,20,-200
19665,20,-95
19666,20,-95
19667,20,-65
19668,10,150
19669,20,-125
19670,20,-125
19671,20,-80
19672,20,-35
19673,5,125
19674,20,-155
19675,8,140
19676,20,-170
19677,20,-125
19678,20,-125
19679,20,-140
19680,20,-95
19681,20,-110
19682,20,-125
19683,20,-50
19684,20,-140
19685,5,125
19686,20,-95
19687,20,-125
19688,11,125
19689,5,125
19690,20,-170
19691,4,120
19692,20,-155
19693,20,-50
19694,20,-110
19695,20,-50
19696,20,-65
19697,20,-125
19698,20,-95
19699,20,-95
19700,20,-110
19701,20,-185
19702,20,-155
19703,20,-125
19704,20,-95
19705,20,-20
19706,20,50
19707,20,-110
19708,20,-110
19709,20,-125
19710,20,-65
19711,9,145
19712,6,130
19713,10,135
19714,20,-110
19715,20,-110
19716,20,-110
19717,20,-110
19718,20,-110
19719,8,110
19720,16,135
19721,20,-140
19722,3,115
19723,8,140
19724,20,-95
19725,20,-140
19726,20,-140
19727,7,135
19728,11,140
19729,7,135
19730,20,-65
19731,20,-80
19732,20,-110
19733,20,-110
19734,20,-95
19735,6,130
19736,20,-50
19737,15,160
19738,20,-65
19739,20,-170
19740,9,145
19741,20,-35
19742,20,-110
19743,3,115
19744,20,-65
19745,20,-50
19746,3,115
19747,4,120
19748,20,-125
19749,20,-80
19750,20,-95
19751,20,-125
19752,20,-170
19753,8,140
19754,7,135
19755,20,-140
19756,20,-50
19757,20,-110
19758,5,125
19759,20,-125
19760,20,-125
19761,20,-155
19762,20,-140
19763,20,-110
19764,20,-110
19765,11,125
19766,20,-50
19767,10,135
19768,20,-80
19769,12,160
19770,6,130
19771,20,-110
19772,20,-125
19773,4,120
19774,11,140
19775,20,-125
19776,2,110
19777,8,140
19778,20,-65
19779,20,-50
19780,20,-125
19781,20,-95
19782,20,-50
19783,20,-95
19784,20,-80
19785,20,-170
19786,20,-80
19787,11,140
19788,15,160
19789,20,-50
19790,12,160
19791,20,-50
19792,20,-80
19793,20,-155
19794,20,-140
19795,9,130
19796,20,-95
19797,20,-35
19798,20,-50
19799,3,115
19800,20,-65
19801,20,-125
19802,20,-140
19803,11,155
19804,20,-95
19805,15,55
19806,20,-95
19807,8,140
19808,20,-155
19809,20,-125
19810,20,-95
19811,4,120
19812,20,-170
19813,20,-5
19814,20,-170
19815,20,-95
19816,9,130
19817,20,10
19818,20,-80
19819,6,130
19820,20,-140
19821,20,-125
19822,20,10
19823,20,-80
19824,6,115
19825,20,-200
19826,20,-95
19827,20,-50
19828,20,-185
19829,20,-110
19830,20,-125
19831,20,-185
19832,20,-125
19833,20,-140
19834,10,150
19835,20,-140
19836,20,-5
19837,20,-110
19838,20,-80
19839,20,-125
19840,20,-110
19841,20,-125
19842,8,140
19843,20,-140
19844,7,120
19845,20,-140
19846,5,125
19847,20,-140
19848,20,-95
19849,20,-140
19850,20,-170
19851,20,-95
19852,20,-35
19853,20,-95
19854,20,-80
19855,20,-80
19856,20,-140
19857,20,-125
19858,9,130
19859,10,135
19860,20,-140
19861,20,-95
19862,20,-65
19863,20,-140
19864,20,-155
19865,20,-155
19866,20,-200
19867,20,-140
19868,20,-65
19869,20,-65
19870,9,130
19871,7,135
19872,20,-80
19873,20,-95
19874,11,140
19875,20,-110
19876,16,60
19877,20,-95
19878,8,140
19879,20,-80
19880,20,-125
19881,20,-80
19882,17,35
19883,20,-140
19884,20,-95
19885,20,-125
19886,20,-50
19887,20,-110
19888,20,-95
19889,20,-95
19890,9,145
19891,4,120
19892,20,-95
19893,20,-95
19894,20,-140
19895,20,-125
19896,20,-110
19897,20,-20
19898,8,125
19899,20,-95
19900,7,135
19901,20,-80
19902,20,-65
19903,20,-155
19904,20,-80
19905,20,-200
19906,20,-125
19907,7,135
19908,20,-110
19909,20,-50
19910,5,110
19911,20,-125
19912,20,-125
19913,20,-155
19914,20,-95
19915,20,-65
19916,20,-80
19917,20,-140
19918,20,-140
19919,20,-125
19920,20,-80
19921,20,-125
19922,20,-80
19923,7,135
19924,10,120
19925,20,-65
19926,20,-50
19927,20,-65
19928,6,130
19929,20,-65
19930,20,-125
19931,20,-95
19932,20,-110
19933,7,135
19934,7,135
19935,7,135
19936,20,-140
19937,20,-140
19938,20,-170
19939,3,115
19940,20,-95
19941,20,-125
19942,5,125
19943,20,-125
19944,20,-95
19945,7,135
19946,8,140
19947,17,95
19948,20,-80
19949,20,-95
19950,20,-65
19951,20,-110
19952,6,130
19953,10,120
19954,20,-80
19955,20,-155
19956,20,-140
19957,20,-50
19958,15,-5
19959,20,-110
19960,20,-35
19961,20,-20
19962,20,-155
19963,20,-65
19964,20,-110
19965,20,-65
19966,20,-140
19967,20,-125
19968,20,-110
19969,20,-50
19970,8,140
19971,20,-95
19972,9,145
19973,16,45
19974,12,100
19975,20,-125
19976,20,-140
19977,20,-95
19978,20,-125
19979,11,140
19980,11,125
19981,20,-35
19982,8,140
19983,14,125
19984,10,150
19985,20,-80
19986,20,-155
19987,20,-35
19988,20,-140
19989,5,125
19990,20,-95
19991,14,110
19992,6,130
19993,20,-80
19994,5,125
19995,20,-50
19996,20,-35
19997,20,-80
19998,20,-50
19999,7,135
20000,9,130
20001,7,135
20002,7,135
20003,20,-50
20004,20,-95
20005,6,130
20006,20,-35
20007,20,-65
20008,20,-110
20009,20,-65
20010,9,145
20011,20,-65
20012,7,135
20013,20,-125
20014,20,-155
20015,20,-110
20016,5,125
20017,20,-185
20018,20,-95
20019,20,-110
20020,20,-65
20021,20,-65
20022,20,-65
20023,20,-35
20024,20,-110
20025,20,-140
20026,20,-185
20027,20,-5
20028,20,-50
20029,20,-50
20030,10,135
20031,20,-80
20032,20,-50
20033,20,-50
20034,7,120
20035,20,-110
20036,20,-95
20037,20,-95
20038,12,160
20039,12,160
20040,20,-80
20041,20,-185
20042,20,-125
20043,20,-95
20044,7,135
20045,20,-125
20046,13,90
20047,20,-95
20048,20,-95
20049,20,-50
20050,20,-155
20051,20,-50
20052,20,-140
20053,20,-65
20054,8,140
20055,6,130
20056,12,160
20057,20,-125
20058,20,-140
20059,20,-80
20060,17,35
20061,20,-125
20062,20,-110
20063,20,-125
20064,20,-140
20065,20,-50
20066,20,-155
20067,10,150
20068,20,-140
20069,20,-155
20070,20,-140
20071,20,-140
20072,20,-125
20073,20,-80
20074,6,115
20075,20,-80
20076,20,-65
20077,20,-95
20078,20,-95
20079,20,-95
20080,20,-125
20081,20,-35
20082,20,-185
20083,20,-155
20084,20,-95
20085,6,115
20086,20,-95
20087,20,-170
20088,20,-170
20089,20,-50
20090,9,145
20091,20,-170
20092,20,-95
20093,20,-65
20094,20,-80
20095,20,-155
20096,20,-95
20097,20,-95
20098,20,-5
20099,20,-95
20100,20,-170
20101,15,85
20102,10,150
20103,20,-65
20104,4,120
20105,20,-65
20106,20,-110
20107,20,-140
20108,20,-155
20109,20,-140
20110,20,-155
20111,20,-95
20112,20,-110
20113,20,-65
20114,4,120
20115,5,125
20116,2,110
20117,20,-140
20118,9,130
20119,20,-170
20120,20,-140
20121,19,60
20122,3,115
20123,20,-95
20124,20,-80
20125,20,-65
20126,20,-80
20127,10,150
20128,20,-110
20129,5,125
20130,14,50
20131,10,150
20132,20,-35
20133,20,-125
20134,20,-110
20135,14,140
20136,20,-125
20137,20,-125
20138,20,-110
20139,11,155
20140,19,75
20141,20,-110
20142,15,85
20143,20,-80
20144,20,-80
20145,20,-95
20146,20,-125
20147,8,125
20148,20,-65
20149,8,80
20150,20,-170
20151,12,160
20152,7,135
20153,20,-125
20154,20,-80
20155,20,-95
20156,20,-65
20157,20,95
20158,20,-95
20159,20,-95
20160,20,-155
20161,20,-95
20162,20,-50
20163,20,-65
20164,20,-125
20165,7,135
20166,6,115
20167,11,155
20168,20,-80
20169,20,-35
20170,9,130
20171,8,140
20172,20,-140
20173,20,-110
20174,4,120
20175,20,-155
20176,20,-200
20177,20,-50
20178,20,-125
20179,20,-185
20180,20,-125
20181,20,-50
20182,20,-125
20183,20,-200
20184,20,-140
20185,20,-95
20186,20,-50
20187,20,-125
20188,20,-155
20189,20,-170
20190,20,-80
20191,5,125
20192,10,150
20193,20,-170
20194,20,-125
20195,20,-50
20196,20,-110
20197,20,-140
20198,20,-80
20199,20,-110
20200,20,-20
20201,20,-110
20202,20,-65
20203,20,-125
20204,20,-35
20205,20,-125
20206,12,70
20207,20,-125
20208,20,-50
20209,20,-155
20210,20,-170
20211,20,-50
20212,20,-110
20213,5,125
20214,20,-110
20215,9,130
20216,7,120
20217,20,-125
20218,20,-80
20219,20,-125
20220,20,-125
20221,20,-125
20222,20,-155
20223,20,125
20224,20,-125
20225,20,-80
20226,20,-125
20227,20,-95
20228,5,125
20229,9,145
20230,20,-140
20231,20,-110
20232,20,-140
20233,20,-110
20234,20,-65
20235,20,-95
20236,8,140
20237,20,-50
20238,10,150
20239,20,-80
20240,20,-140
20241,20,-80
20242,17,95
20243,20,-110
20244,20,-110
20245,3,115
20246,6,130
20247,20,-140
20248,20,-155
20249,20,-65
20250,20,-50
20251,20,-80
20252,20,-65
20253,20,-125
20254,14,170
20255,12,55
20256,20,-125
20257,20,-140
20258,14,140
20259,20,-65
20260,7,135
20261,20,-170
20262,20,-110
20263,20,-50
20264,10,105
20265,7,60
20266,20,-140
20267,11,155
20268,12,160
20269,20,-5
20270,16,105
20271,20,-80
20272,8,125
20273,20,-65
20274,20,-110
20275,13,105
20276,20,-140
20277,6,130
20278,4,120
20279,20,-35
20280,20,-170
20281,20,-110
20282,20,-35
20283,20,-110
20284,6,130
20285,20,-110
20286,20,-95
20287,20,-80
20288,7,135
20289,20,-110
20290,4,105
20291,20,-125
20292,20,-65
20293,9,130
20294,20,-65
20295,20,-125
20296,5,110
20297,20,-80
20298,5,125
20299,5,125
20300,20,-125
20301,12,55
20302,16,90
20303,20,-140
20304,20,-65
20305,20,-155
20306,14,155
20307,15,175
20308,20,-125
20309,20,-155
20310,20,-80
20311,20,-95
20312,20,-65
20313,20,-95
20314,7,135
20315,20,-80
20316,20,-65
20317,13,150
20318,20,-50
20319,5,125
20320,9,145
20321,20,-125
20322,20,-50
20323,20,-125
20324,20,-110
20325,10,150
20326,20,-80
20327,20,-185
20328,20,-110
20329,20,-125
20330,20,-125
20331,20,-65
20332,20,-140
20333,20,-110
20334,20,-155
20335,20,-110
20336,20,-140
20337,20,-110
20338,20,-110
20339,20,-65
20340,20,-125
20341,20,-20
20342,20,-110
20343,20,-140
20344,20,-35
20345,20,-80
20346,20,-125
20347,20,-110
20348,7,135
20349,6,130
20350,20,-140
20351,20,-140
20352,20,-140
20353,20,-80
20354,20,-65
20355,20,-125
20356,20,-140
20357,20,-95
20358,8,140
20359,20,-65
20360,20,-140
20361,4,105
20362,20,-125
20363,20,-80
20364,20,-35
20365,8,140
20366,20,-65
20367,20,-65
20368,20,-125
20369,20,-80
20370,12,145
20371,2,110
20372,20,-20
20373,20,-170
20374,20,-185
20375,20,-65
20376,20,-200
20377,20,-95
20378,20,-110
20379,5,125
20380,20,-110
20381,7,135
20382,20,-140
20383,20,-65
20384,20,-80
20385,17,125
20386,3,115
20387,20,-170
20388,18,55
20389,20,-50
20390,20,-80
20391,4,120
20392,20,-185
20393,20,-95
20394,20,-65
20395,4,120
20396,20,-65
20397,4,120
20398,9,130
20399,20,-35
20400,20,-65
20401,20,-125
20402,20,-125
20403,20,-65
20404,12,100
20405,20,-95
20406,7,135
20407,20,-125
20408,20,-35
20409,20,-140
20410,20,-80
20411,10,150
20412,20,-110
20413,9,145
20414,20,-20
20415,8,140
20416,20,-140
20417,4,120
20418,14,155
20419,20,-185
20420,20,-125
20421,20,-110
20422,20,-110
20423,9,145
20424,20,-155
20425,20,-125
20426,8,140
20427,20,-95
20428,20,-95
20429,20,-170
20430,20,-170
20431,5,125
20432,20,-95
20433,3,115
20434,20,-185
20435,20,-50
20436,20,-35
20437,20,-140
20438,10,150
20439,20,-110
20440,20,-125
20441,20,-80
20442,20,-110
20443,20,-95
20444,20,-140
20445,20,-110
20446,20,-95
20447,20,-110
20448,20,-80
20449,20,-170
20450,20,-125
20451,10,135
20452,20,80
20453,20,-110
20454,8,140
20455,8,125
20456,20,-110
20457,10,150
20458,20,-140
20459,20,-110
20460,11,140
20461,20,-110
20462,20,-155
20463,20,-80
20464,20,-155
20465,20,-95
20466,7,135
20467,5,125
20468,20,-80
20469,11,140
20470,8,140
20471,7,135
20472,20,-50
20473,20,-125
20474,10,135
20475,8,125
20476,7,135
20477,20,-125
20478,20,-125
20479,20,-80
20480,20,-65
20481,20,-110
20482,20,-185
20483,10,150
20484,20,-20
20485,20,-35
20486,20,-80
20487,7,135
20488,20,-65
20489,20,-95
20490,11,80
20491,20,-20
20492,20,-80
20493,10,135
20494,6,130
20495,8,95
20496,20,-125
20497,20,-125
20498,20,-140
20499,20,-110
20500,8,140
20501,20,-140
20502,20,-110
20503,20,-110
20504,20,-155
20505,4,120
20506,20,-185
20507,20,-95
20508,20,-95
20509,3,115
20510,8,140
20511,10,150
20512,20,-110
20513,20,-95
20514,20,-140
20515,12,145
20516,20,-125
20517,10,150
20518,20,-80
20519,20,-110
20520,20,-35
20521,20,-95
20522,9,145
20523,20,-50
20524,7,120
20525,20,-110
20526,20,-125
20527,20,-125
20528,20,-125
20529,8,140
20530,20,-125
20531,20,-80
20532,20,-50
20533,20,-50
20534,7,135
20535,20,-140
20536,20,-125
20537,20,-125
20538,20,-95
20539,20,-110
20540,8,140
20541,20,-95
20542,20,-65
20543,20,-110
20544,12,55
20545,20,-125
20546,20,-125
20547,9,145
20548,20,-125
20549,11,155
20550,20,-110
20551,20,-140
20552,11,155
20553,20,-65
20554,20,-65
20555,20,-20
20556,20,-125
20557,20,-155
20558,20,-125
20559,4,120
20560,20,-50
20561,20,-80
20562,20,-65
20563,20,-140
20564,4,120
20565,6,130
20566,20,-140
20567,20,-110
20568,20,-140
20569,7,135
20570,16,105
20571,20,-65
20572,20,-95
20573,11,155
20574,8,125
20575,20,-110
20576,20,-80
20577,7,135
20578,20,-125
20579,20,-140
20580,11,155
20581,8,140
20582,20,-35
20583,20,-125
20584,20,-95
20585,20,-20
20586,8,125
20587,20,-80
20588,20,-50
20589,20,-95
20590,6,130
20591,20,-95
20592,20,10
20593,20,-35
20594,8,140
20595,4,120
20596,20,-110
20597,10,105
20598,20,-110
20599,20,-50
20600,20,-50
20601,3,115
20602,20,-110
20603,20,-65
20604,20,-65
20605,20,-95
20606,20,-95
20607,20,-170
20608,20,-125
20609,20,-65
20610,20,-95
20611,20,-95
20612,20,-140
20613,20,-125
20614,20,-155
20615,20,-110
20616,20,-110
20617,20,-110
20618,20,-110
20619,20,-20
20620,20,-50
20621,20,-80
20622,20,-80
20623,20,-110
20624,4,120
20625,20,-50
20626,20,-80
20627,20,-125
20628,20,-95
20629,20,-140
20630,20,-80
20631,20,-50
20632,20,-80
20633,11,140
20634,10,120
20635,20,-110
20636,20,-10
20637,20,-125
20638,20,-65
20639,14,110
20640,20,-65
20641,20,-95
20642,20,-50
20643,20,-35
20644,6,130
20645,11,155
20646,20,-95
20647,20,-95
20648,8,125
20649,20,-95
20650,20,-110
20651,11,95
20652,3,115
20653,20,-65
20654,20,-140
20655,5,125
20656,20,-95
20657,6,130
20658,20,-155
20659,20,-140
20660,14,110
20661,20,-155
20662,20,-65
20663,20,-80
20664,11,155
20665,20,-65
20666,20,-95
20667,20,-65
20668,20,-125
20669,20,-155
20670,20,-65
20671,6,130
20672,5,125
20673,2,110
20674,20,-80
20675,20,-170
20676,8,140
20677,9,130
20678,20,-140
20679,14,125
20680,7,105
20681,11,155
20682,20,-140
20683,20,-20
20684,20,-95
20685,20,-125
20686,7,120
20687,7,135
20688,4,120
20689,20,-125
20690,6,130
20691,20,-155
20692,20,-50
20693,20,-140
20694,20,-35
20695,20,-65
20696,20,-110
20697,4,120
20698,20,-50
20699,5,125
20700,20,-50
20701,20,-95
20702,20,-50
20703,20,-50
20704,20,-140
20705,20,-65
20706,20,-95
20707,20,-80
20708,20,-80
20709,20,-80
20710,20,-155
20711,10,105
20712,20,-140
20713,9,115
20714,20,-185
20715,3,115
20716,20,-35
20717,6,130
20718,20,-95
20719,20,-95
20720,20,-185
20721,20,-50
20722,20,-80
20723,20,-110
20724,20,-140
20725,20,-95
20726,20,-125
20727,20,-140
20728,20,-95
20729,20,-65
20730,20,-155
20731,10,150
20732,20,-50
20733,20,-95
20734,20,-110
20735,9,145
20736,8,140
20737,20,-110
20738,20,-140
20739,20,-35
20740,20,-140
20741,20,-110
20742,20,-50
20743,20,-125
20744,5,125
20745,20,-80
20746,6,130
20747,20,-80
20748,6,130
20749,9,145
20750,20,-95
20751,20,-80
20752,20,-125
20753,20,-50
20754,20,-80
20755,10,150
20756,20,-95
20757,20,-125
20758,20,-95
20759,7,120
20760,20,-95
20761,17,95
20762,20,-95
20763,20,-125
20764,20,-110
20765,11,155
20766,20,-80
20767,20,-125
20768,20,-80
20769,20,-65
20770,9,145
20771,20,-50
20772,20,-140
20773,20,-95
20774,12,160
20775,20,-95
20776,20,-125
20777,20,-125
20778,8,110
20779,20,-80
20780,20,-110
20781,20,-155
20782,12,115
20783,20,-95
20784,20,-95
20785,20,-20
20786,20,-50
20787,20,-95
20788,20,-80
20789,20,-80
20790,6,115
20791,11,125
20792,20,-65
20793,20,-50
20794,20,-65
20795,8,140
20796,20,-80
20797,6,130
20798,20,-95
20799,20,-65
20800,6,130
20801,4,120
20802,20,-200
20803,20,-95
20804,20,-65
20805,20,-20
20806,20,-110
20807,20,-110
20808,20,-125
20809,20,-65
20810,20,-95
20811,20,-95
20812,8,110
20813,20,-80
20814,20,-125
20815,20,-140
20816,20,-155
20817,20,-65
20818,10,120
20819,20,-110
20820,5,125
20821,20,-140
20822,20,-35
20823,20,-140
20824,20,-125
20825,20,-125
20826,20,-110
20827,20,-80
20828,20,-125
20829,20,-110
20830,20,-95
20831,20,-110
20832,20,-125
20833,20,-155
20834,10,150
20835,20,-80
20836,20,-95
20837,20,-110
20838,20,-110
20839,10,135
20840,20,-140
20841,20,-35
20842,20,-50
20843,20,-125
20844,20,-110
20845,20,-50
20846,6,130
20847,7,135
20848,20,-155
20849,20,-140
20850,14,170
20851,20,-50
20852,20,-125
20853,20,-110
20854,10,150
20855,6,130
20856,20,-50
20857,20,-65
20858,6,130
20859,7,135
20860,20,-140
20861,3,115
20862,20,-20
20863,20,-110
20864,20,-35
20865,6,115
20866,20,-95
20867,12,85
20868,20,-65
20869,20,-80
20870,20,-65
20871,20,-170
20872,20,-110
20873,20,-140
20874,20,-95
20875,20,-80
20876,20,-95
20877,20,-65
20878,13,135
20879,20,10
20880,20,-155
20881,20,-80
20882,20,-110
20883,20,-50
20884,8,140
20885,12,130
20886,20,-80
20887,20,-95
20888,20,-95
20889,17,110
20890,20,-95
20891,6,130
20892,13,75
20893,20,-125
20894,20,-65
20895,20,-155
20896,20,-140
20897,20,-95
20898,20,-65
20899,15,100
20900,12,160
20901,10,150
20902,20,-65
20903,20,-125
20904,9,145
20905,20,-80
20906,20,-80
20907,20,-170
20908,20,-10
20909,20,-185
20910,6,130
20911,20,-125
20912,20,-125
20913,20,-155
20914,20,-125
20915,20,-80
20916,11,140
20917,20,-110
20918,20,-125
20919,5,125
20920,20,-110
20921,20,-140
20922,20,-110
20923,7,135
20924,20,-80
20925,13,105
20926,20,-65
20927,20,-110
20928,20,-155
20929,20,-95
20930,20,-170
20931,20,-95
20932,7,135
20933,20,-95
20934,8,140
20935,20,-80
20936,20,-110
20937,7,135
20938,20,-185
20939,20,-50
20940,20,-35
20941,20,-110
20942,8,140
20943,20,-80
20944,8,125
20945,20,-125
20946,20,-95
20947,20,-20
20948,5,125
20949,20,-110
20950,8,140
20951,7,135
20952,20,-110
20953,20,-155
20954,20,-155
20955,20,-170
20956,12,130
20957,20,35
20958,20,-140
20959,20,-65
20960,20,-125
20961,3,115
20962,20,-155
20963,20,-125
20964,20,65
20965,20,-65
20966,20,35
20967,20,-50
20968,20,-170
20969,20,-140
20970,20,-140
20971,13,105
20972,20,-170
20973,20,-125
20974,20,-50
20975,20,-65
20976,20,-80
20977,20,-185
20978,12,130
20979,20,-125
20980,20,-35
20981,20,-110
20982,5,125
20983,20,-50
20984,20,-125
20985,6,115
20986,20,-140
20987,20,-110
20988,20,-65
20989,20,-65
20990,19,60
20991,20,-20
20992,10,150
20993,20,-80
20994,20,-50
20995,20,-80
20996,20,-125
20997,20,-155
20998,9,145
20999,20,-50
21000,20,-110
21001,8,140
21002,20,-125
21003,20,-125
21004,20,-140
21005,20,-80
21006,20,-125
21007,20,-80
21008,20,-65
21009,20,-50
21010,20,-65
21011,12,145
21012,20,-155
21013,7,135
21014,11,155
21015,15,85
21016,20,-95
21017,20,-95
21018,20,-140
21019,4,105
21020,20,-50
21021,20,-65
21022,20,-95
21023,20,-125
21024,20,-125
21025,20,-140
21026,20,-125
21027,8,125
21028,20,-125
21029,20,-140
21030,12,160
21031,20,-95
21032,20,-65
21033,20,-80
21034,20,-65
21035,20,-95
21036,20,-80
21037,20,-125
21038,20,-110
21039,20,-140
21040,20,-95
21041,20,-140
21042,14,125
21043,20,-80
21044,8,140
21045,20,-80
21046,20,-110
21047,20,-110
21048,20,-35
21049,20,-170
21050,20,-125
21051,20,-95
21052,20,-20
21053,20,-140
21054,20,-20
21055,20,-95
21056,6,130
21057,20,-35
21058,20,-95
21059,20,-170
21060,20,-155
21061,20,-80
21062,20,-140
21063,14,80
21064,20,-125
21065,8,140
21066,20,-95
21067,20,-110
21068,20,-125
21069,20,-110
21070,2,110
21071,20,-140
21072,9,145
21073,20,-185
21074,20,-125
21075,20,-65
21076,20,-155
21077,20,-65
21078,20,-65
21079,20,-140
21080,20,-110
21081,19,105
21082,17,20
21083,9,130
21084,20,-110
21085,12,130
21086,11,110
21087,20,-110
21088,20,-140
21089,17,95
21090,20,-155
21091,20,-170
21092,15,85
21093,20,-185
21094,20,-20
21095,7,135
21096,20,-140
21097,11,110
21098,20,-140
21099,20,-155
21100,20,-80
21101,20,-95
21102,20,-110
21103,20,-125
21104,11,110
21105,20,-80
21106,20,-140
21107,20,-50
21108,20,-185
21109,20,-155
21110,20,-110
21111,20,-65
21112,20,-125
21113,20,-170
21114,20,-185
21115,20,-140
21116,7,135
21117,20,-50
21118,11,155
21119,20,-65
21120,6,130
21121,20,-170
21122,9,115
21123,20,-125
21124,4,120
21125,20,-80
21126,20,-95
21127,9,145
21128,7,135
21129,20,-110
21130,20,-185
21131,16,105
21132,20,-140
21133,20,-35
21134,20,-65
21135,7,135
21136,20,-170
21137,8,140
21138,7,105
21139,20,-140
21140,20,-95
21141,20,-155
21142,20,-20
21143,13,120
21144,20,-155
21145,8,140
21146,20,-20
21147,20,-50
21148,20,-125
21149,7,135
21150,20,-65
21151,20,-35
21152,20,-110
21153,8,125
21154,20,-95
21155,20,-170
21156,20,-140
21157,20,-110
21158,20,-35
21159,20,-95
21160,5,125
21161,20,-80
21162,15,70
21163,20,-125
21164,20,-140
21165,13,90
21166,20,-110
21167,20,-80
21168,20,-80
21169,5,125
21170,15,115
21171,10,135
21172,20,-35
21173,20,-95
21174,20,-110
21175,20,-80
21176,17,65
21177,9,85
21178,20,-80
21179,20,-95
21180,17,35
21181,20,-20
21182,20,-125
21183,16,135
21184,20,-125
21185,20,-185
21186,13,105
21187,20,-155
21188,7,135
21189,20,-110
21190,20,-125
21191,20,-110
21192,17,65
21193,20,-170
21194,7,135
21195,7,135
21196,20,-110
21197,9,145
21198,11,155
21199,20,-125
21200,20,-140
21201,14,125
21202,20,-125
21203,8,125
21204,20,-155
21205,20,-125
21206,15,145
21207,12,70
21208,20,-20
21209,20,-125
21210,3,115
21211,20,-95
21212,20,-95
21213,20,-140
21214,7,135
21215,4,120
21216,20,-80
21217,20,-65
21218,20,-110
21219,9,145
21220,20,-140
21221,13,75
